id_cliente,DataNascimento,CPF,Nome,Email,Rua,Bairro,Cidade,Estado,CEP,funcional
C16665,1978-06-15,75319802668,Alexandre Campos,isabellycastro@uol.com.br,Vila Moraes,Conjunto Santa Maria,Aragão,BA,86485952,F0094
C16666,1956-12-03,05891264315,Fernanda Caldeira,gramos@porto.com,Fazenda de Gonçalves,Alípio De Melo,Carvalho,MG,85414501,F0059
C16667,1965-02-19,13759628419,Sra. Esther Caldeira,pedro-miguelnovaes@da.net,Alameda Maria Alice Porto,Sagrada Família,da Paz,CE,36026846,F0075
C16668,1989-06-21,38971502479,Caroline Cardoso,laracorreia@yahoo.com.br,Largo de da Mata,Vila Jardim Montanhes,Duarte da Mata,CE,65516762,F0071
C16669,1984-10-10,32480169731,Sr. Pedro Miguel Rodrigues,da-motagabrielly@correia.br,Parque Silveira,João Alfredo,Cunha,MG,70261554,F0019
C16670,1976-12-27,60493758283,Maria Eduarda Gomes,bnascimento@alves.net,Trevo Emanuella Melo,Heliopolis,Souza de da Luz,SC,26530151,F0029
C16671,2007-05-06,07524639856,Daniela Dias,ianaragao@gmail.com,Distrito Luiz Miguel Costa,São Vicente,Aragão,RJ,37189960,F0050
C16672,1969-04-29,69518234728,Vitor Gabriel Aragão,pcardoso@viana.com,Núcleo de Oliveira,Anchieta,Duarte,RJ,92260660,F0001
C16673,1983-05-07,13982574005,Sr. Luiz Gustavo da Cunha,dteixeira@bol.com.br,Parque Gabrielly Nogueira,Indaiá,das Neves da Mata,BA,57123426,F0066
C16674,2003-11-01,43912057850,Amanda Duarte,vitor-hugo07@moura.br,Viela Paulo da Mata,Vila Paris,Pinto,RS,97203012,F0072
C16675,1989-11-21,74198206511,Larissa Gonçalves,dlima@cavalcanti.net,Chácara Francisco Teixeira,Nazare,Fogaça,CE,35169529,F0024
C16676,1997-07-12,46037589283,Marcelo Mendes,cardosobreno@yahoo.com.br,Núcleo Ferreira,Acaiaca,Peixoto de Pires,SP,43893395,F0032
C16677,2006-12-27,87361420508,Sra. Marina Santos,wgomes@costela.br,Vila Vicente da Cunha,Primeiro De Maio,Moreira,SP,65355318,F0053
C16678,1965-04-13,92658307438,Thales Porto,maysaalves@uol.com.br,Vereda de Melo,Mangueiras,da Conceição,MG,04179431,F0021
C16679,1982-01-31,89067534200,Ana Júlia Rodrigues,sophiacunha@yahoo.com.br,Jardim Cavalcanti,Bom Jesus,Cunha das Flores,DF,27119254,F0087
C16680,1950-07-31,68305427153,Dr. Enzo Gabriel da Costa,jesusraul@cardoso.br,Sítio Moura,Juliana,Melo de Novaes,DF,15093528,F0060
C16681,1955-07-23,25349681737,Mariane Lima,cdias@ribeiro.com,Conjunto Ferreira,Unidas,Fogaça,PE,46019327,F0008
C16682,1952-03-26,25739846056,Benjamin Ferreira,ucunha@hotmail.com,Recanto Peixoto,Conjunto Jatoba,Azevedo de Minas,CE,48244733,F0089
C16683,1996-01-03,10269475370,Raul Correia,da-matamaria-eduarda@almeida.br,Viela Novaes,Horto,das Neves do Galho,MG,72153801,F0018
C16684,2003-01-23,40352698756,Dra. Beatriz da Luz,carlos-eduardo93@hotmail.com,Rodovia de Mendes,Vila Ipiranga,Correia de Fogaça,SP,03594571,F0060
C16685,1966-02-13,18062974502,Enzo Gabriel Teixeira,calebe85@gmail.com,Viela Juliana Moura,Nova Vista,Rodrigues de Goiás,SP,49029906,F0021
C16686,1974-05-23,29567134006,Srta. Melissa da Luz,thomasmartins@martins.com,Viela Jesus,Vila Calafate,Costa de Duarte,RJ,98127945,F0001
C16687,1958-07-28,26140597307,Agatha Santos,fernando04@barbosa.com,Pátio Davi Lucas Nogueira,Jaqueline,Barros,CE,66609101,F0051
C16688,1956-01-18,50823694151,Sr. Luiz Gustavo Gomes,maria38@moura.br,Viela Duarte,Vila Santa Monica 2ª Seção,Santos do Oeste,DF,68998401,F0018
C16689,1990-04-22,74068539200,Dra. Maria Cecília Lima,pnunes@rezende.com,Praia Silva,Belvedere,Costa,RJ,22279577,F0066
C16690,1997-04-17,42038169713,Leonardo da Rosa,carolineda-rocha@da.org,Vereda Ana Clara Monteiro,Conjunto Taquaril,Cunha,PR,80782585,F0025
C16691,2000-02-03,10493765875,Srta. Isis Jesus,davi-lucca62@freitas.br,Aeroporto da Rosa,Andiroba,Ramos,SC,50300526,F0008
C16692,1971-11-03,42197036831,Guilherme da Conceição,diogo84@bol.com.br,Trevo de Oliveira,Tupi A,Silveira de Costela,RJ,33533404,F0090
C16693,1981-05-14,01743659857,Luiza Lima,oliviada-mata@mendes.com,Trevo de Pinto,Jardim Dos Comerciarios,da Paz de Barros,DF,77984519,F0086
C16694,1963-03-18,49107568258,Laura Rocha,maria-alice29@da.com,Quadra Vitória Moreira,Jonas Veiga,Caldeira das Flores,PE,92600088,F0055
C16695,1969-09-03,65713480208,Luna Costela,biancamonteiro@uol.com.br,Chácara Araújo,Santa Rosa,Vieira da Prata,PE,71103686,F0064
C16696,1950-05-04,79321045805,Heloísa Cavalcanti,gcarvalho@goncalves.com,Campo Murilo Almeida,Vila Suzana Primeira Seção,Barros do Campo,RS,43014994,F0086
C16697,1957-03-17,83450961748,Leandro Cunha,xmoura@gomes.net,Vale Teixeira,Marçola,Moura da Mata,RS,08515218,F0031
C16698,1983-09-17,47689105300,Beatriz Lopes,maria94@novaes.br,Jardim Marcela Duarte,Venda Nova,Rodrigues de Moura,MG,21149984,F0046
C16699,1966-07-08,27801495667,Nicole Rezende,bda-cruz@lopes.br,Rodovia Mirella Caldeira,Marçola,Pinto,SP,45990268,F0024
C16700,1964-07-03,20319684750,Guilherme Rezende,bernardopires@ig.com.br,Feira Antônio Freitas,Cabana Do Pai Tomás,Santos,SC,94704963,F0034
C16701,1965-02-21,36849572164,Bárbara Viana,lorenzo43@yahoo.com.br,Colônia Pinto,Cruzeiro,Farias dos Dourados,RJ,79637044,F0031
C16702,1956-10-10,34095821779,Catarina Pinto,ldas-neves@alves.com,Avenida Moraes,Tiradentes,Ribeiro,PE,68811716,F0084
C16703,1986-10-03,61508492794,João Lucas Cardoso,cardosoana-julia@yahoo.com.br,Trevo de Barros,Solimoes,Campos,RJ,08686090,F0036
C16704,1975-01-12,94038625133,Luiza das Neves,almeidadaniela@uol.com.br,Trevo de Nogueira,Heliopolis,Novaes do Norte,SC,48359305,F0090
C16705,1984-08-03,29631785068,Matheus Cardoso,sabrina99@monteiro.br,Conjunto Mendes,Vila Nossa Senhora Do Rosário,Costela de Vieira,RS,01642754,F0031
C16706,1991-03-29,75926413800,Vitor da Costa,novaesnathan@araujo.org,Pátio Nascimento,Mariquinhas,Silveira de Goiás,SP,81646544,F0042
C16707,1985-08-06,94728053610,Ana Carolina Teixeira,vitoria67@melo.br,Vila de Cardoso,Flavio De Oliveira,da Conceição,BA,25632398,F0091
C16708,1955-08-17,48027659167,Maria Cecília da Mata,helenasilveira@gmail.com,Lagoa de Rocha,Ouro Minas,da Costa,MG,89736058,F0088
C16709,1981-02-09,45098726310,Marcela da Mata,paulosouza@gmail.com,Travessa Souza,São Jorge 3ª Seção,Campos,PR,39194380,F0056
C16710,1970-03-14,78421369555,Bárbara Melo,diasryan@da.com,Jardim de Alves,Lagoinha Leblon,Silveira,MG,82238558,F0012
C16711,1968-09-06,97184605276,Gabrielly Cardoso,piresmaria-cecilia@gmail.com,Recanto Eloah Cavalcanti,Vila Formosa,Pinto do Sul,SP,98262505,F0048
C16712,1984-12-24,81452063915,Vinicius Fogaça,gcunha@ig.com.br,Passarela de da Luz,Vila Vista Alegre,Melo,RJ,19805006,F0062
C16713,1956-08-05,35762849074,Lucas Souza,eda-costa@castro.net,Trecho Emanuelly Azevedo,Vila Boa Vista,Barbosa,PE,63421334,F0062
C16714,1988-06-22,84129670549,Laís da Conceição,peixotoanthony@yahoo.com.br,Área Barbosa,Xangri-Lá,Gomes,PR,06737360,F0074
C16715,1985-08-11,76908315240,Bruno Silveira,lucasalmeida@melo.com,Fazenda Martins,Álvaro Camargos,Aragão do Campo,BA,53464798,F0027
C16716,1971-08-05,97625340856,Amanda Pereira,marcelo61@bol.com.br,Aeroporto da Conceição,Ribeiro De Abreu,Almeida da Prata,DF,00276464,F0019
C16717,1981-01-15,75468392119,Srta. Rebeca Carvalho,amandarezende@yahoo.com.br,Lago Jesus,Serra,Oliveira do Galho,RJ,30698095,F0058
C16718,1968-10-05,45903162770,Francisco Oliveira,gomesjoao-miguel@monteiro.br,Ladeira da Mata,Jardim Montanhês,Correia da Praia,RJ,44788839,F0070
C16719,1991-06-17,23916087568,Mirella Cunha,fariasmaysa@pinto.net,Aeroporto de Melo,Salgado Filho,Vieira do Galho,MG,16827184,F0047
C16720,1997-06-02,94817625058,Dr. Calebe Castro,ana-julia07@porto.net,Rua Emanuella Cunha,Grota,Castro,CE,52812395,F0061
C16721,1996-02-24,73209641803,Júlia Pires,benjamin03@hotmail.com,Avenida Lima,Conjunto Lagoa,da Cruz,PE,21470986,F0015
C16722,1968-02-06,08243516905,João Pedro Silva,vinicius35@gmail.com,Recanto de Novaes,Tiradentes,Caldeira,RS,87365434,F0079
C16723,1994-12-01,39257680177,Esther Vieira,lfogaca@yahoo.com.br,Aeroporto Fernandes,Alto Caiçaras,Oliveira do Oeste,CE,96128897,F0099
C16724,1977-09-18,23076954199,Melissa Araújo,claricecavalcanti@da.br,Vila de Monteiro,Paulo Vi,Dias,DF,34850801,F0100
C16725,1965-01-14,71359240888,Eloah Mendes,guilherme51@yahoo.com.br,Setor Novaes,Santa Isabel,da Cunha do Amparo,BA,84563801,F0090
C16726,1949-10-22,70182943631,Laís Ferreira,da-costamaria-cecilia@bol.com.br,Vila de Porto,Conjunto Providencia,da Mata Paulista,PE,78837740,F0043
C16727,1977-06-07,29703185479,Anthony Cavalcanti,isabelladuarte@teixeira.br,Passarela da Rocha,Camponesa 2ª Seção,Almeida,DF,58579612,F0099
C16728,2005-01-28,91357460848,Stella Moura,thalesfernandes@yahoo.com.br,Estação de Araújo,Ermelinda,Vieira de Novaes,RJ,15348124,F0075
C16729,1965-02-10,45760923161,João Gabriel Dias,nascimentomatheus@rocha.com,Feira Novaes,Varzea Da Palma,Moura,MG,93293386,F0074
C16730,1991-10-15,39520478132,Luna Freitas,marcelarocha@carvalho.br,Setor Mendes,Aparecida 7ª Seção,Gonçalves de Silveira,PE,89426101,F0090
C16731,1973-05-08,51938640748,Dr. Davi Moraes,stellapereira@mendes.br,Loteamento de Aragão,Bonfim,Moura da Prata,SP,80411161,F0096
C16732,1961-04-10,03798541639,Clara Castro,jcostela@alves.com,Recanto Nogueira,Novo Santa Cecilia,Lima,SC,78045392,F0064
C16733,1965-02-04,56348917010,Isaac Nunes,eduardo38@rocha.org,Estação de Santos,São João,Farias,CE,13280512,F0041
C16734,2003-08-09,64923801506,Theo Moreira,ccunha@uol.com.br,Favela Gomes,Pirineus,Ribeiro,SC,60583869,F0100
C16735,1975-01-18,48617053208,Gabrielly Dias,fernandeslevi@barros.net,Vila de da Costa,Vila Maloca,Monteiro,RJ,43243403,F0025
C16736,1956-07-31,51036728471,Gabriela Moura,emanuellamoraes@da.net,Trevo Clarice Freitas,Petropolis,Fernandes,RS,39491988,F0037
C16737,1976-07-30,01935642707,Cauê Dias,gda-luz@viana.com,Viaduto Dias,Satelite,Araújo da Prata,SC,08995580,F0001
C16738,1967-10-13,25961487300,Srta. Isadora Monteiro,cunhaisabel@ig.com.br,Jardim de da Mota,Nova Gameleira,Fogaça do Oeste,SC,81749252,F0059
C16739,1957-07-27,28793160496,Juliana Santos,lda-conceicao@costa.net,Praia Eduarda Ferreira,Castelo,Moura,CE,70124723,F0047
C16740,1967-05-19,89035672186,Sr. Bruno Viana,fsouza@yahoo.com.br,Lagoa de Fernandes,Boa União 2ª Seção,Ramos,MG,64361885,F0004
C16741,1982-09-30,54902618389,Srta. Isabelly Souza,ygoncalves@yahoo.com.br,Residencial Carolina Alves,Mariano De Abreu,Azevedo,SC,00665438,F0023
C16742,1995-07-26,10987563475,Evelyn Rodrigues,silvalais@rocha.com,Feira de Moreira,Vila São Gabriel,Souza,BA,19974844,F0045
C16743,2006-06-06,65340798100,Vitória da Luz,salesmaria-sophia@bol.com.br,Distrito de Vieira,Jardim Felicidade,Jesus,MG,21825032,F0024
C16744,1989-11-23,75124309652,João Ferreira,correiajoao-felipe@bol.com.br,Parque Campos,Cardoso,Correia,SP,17336071,F0066
C16745,1981-02-07,87916024322,Cauê Viana,pedro-lucasnogueira@caldeira.com,Jardim de Costa,Xodo-Marize,da Cunha,DF,54871341,F0016
C16746,1953-03-23,85241973079,Enzo Gabriel Oliveira,da-cunhaana-livia@ribeiro.com,Vila Breno da Luz,Alta Tensão 1ª Seção,da Rocha,RJ,47406963,F0093
C16747,1981-09-29,93458720197,Ana Julia Moreira,hgomes@gmail.com,Setor Almeida,Vila Paquetá,Melo,RS,67554496,F0051
C16748,1980-05-06,63147290506,Eloah Sales,joanada-cruz@uol.com.br,Praça Pinto,Marajó,da Paz,CE,22966700,F0064
C16749,1993-01-08,46509187310,Nathan da Mata,maria-clara32@uol.com.br,Jardim de Silveira,Cabana Do Pai Tomás,Duarte do Sul,SC,18637383,F0010
C16750,1979-10-28,78092645167,Benício Costela,enricocardoso@bol.com.br,Quadra Yago da Conceição,Santa Efigênia,Lima,DF,27421348,F0055
C16751,2000-01-03,67958120303,Alexia Peixoto,lorenzomonteiro@yahoo.com.br,Campo de Martins,Conjunto Lagoa,Rocha da Prata,PE,69421174,F0017
C16752,1971-10-18,76249038140,Sr. Lorenzo Silveira,fogacabeatriz@nunes.org,Via Ana Carolina da Rosa,Jardim Leblon,Caldeira dos Dourados,SP,23032858,F0026
C16753,1960-07-14,63047195234,Sra. Amanda Correia,diasevelyn@araujo.com,Jardim de Peixoto,Carmo,Sales,RS,33646631,F0030
C16754,1960-08-03,73495081666,Ian Martins,helena97@almeida.net,Largo Luiz Miguel Vieira,Vila Puc,Barros,RJ,67941436,F0030
C16755,2003-11-26,64135208924,Pedro Henrique Silveira,ylima@da.br,Vale de Monteiro,Nova Pampulha,Alves,RS,09043787,F0078
C16756,1967-03-11,96120475370,Catarina Santos,felipe07@das.br,Feira Mariane Castro,São João Batista,Rezende,BA,15456027,F0049
C16757,1995-10-02,08349571675,Milena Vieira,duartebernardo@araujo.com,Residencial de da Cruz,Nazare,Pires,CE,08416954,F0041
C16758,1989-05-16,91734852682,Vitor Viana,igor74@jesus.com,Campo Viana,Madre Gertrudes,Almeida,RJ,64314373,F0060
C16759,1993-12-31,31862475008,Bárbara Pereira,jpereira@cardoso.com,Esplanada Fernando Duarte,Embaúbas,Dias de Minas,SC,85784496,F0007
C16760,1950-10-23,53786924074,Caio da Rosa,pedro-lucas74@bol.com.br,Viela Leonardo da Mata,Floresta,Ramos,MG,51279882,F0073
C16761,2004-06-05,29514370805,Davi Luiz Cardoso,lucca28@da.br,Trecho Novaes,Vista Do Sol,Porto,BA,75170191,F0073
C16762,1956-06-09,76234198546,Manuela Silveira,uporto@uol.com.br,Vila Barbosa,Nossa Senhora Da Conceição,da Mata,PE,83970115,F0014
C16763,1987-06-18,63952410870,Dr. Henrique Teixeira,kamillypires@uol.com.br,Loteamento Silveira,Cidade Jardim,da Conceição Grande,SC,79705705,F0038
C16764,1958-12-19,25967384146,Dr. Samuel Caldeira,luigida-rosa@costela.com,Via de Aragão,Jatobá,da Conceição das Flores,PR,05877765,F0020
C16765,1962-06-29,91765234034,Juan Barbosa,livia30@gmail.com,Estrada Moreira,Vila Rica,Nunes,PR,96084789,F0011
C16766,1985-05-03,62943710822,André Ribeiro,augustomoura@yahoo.com.br,Setor Melo,Pindorama,Araújo,PR,99597395,F0050
C16767,2007-03-04,71036452808,Rodrigo Porto,eduarda42@caldeira.com,Ladeira Rodrigo Monteiro,Copacabana,Dias Verde,BA,94369613,F0023
C16768,1969-11-03,96731082422,Elisa da Rosa,carolinamelo@bol.com.br,Distrito de Viana,Europa,Dias,DF,13954561,F0073
C16769,1977-01-03,54870296101,Luigi Cavalcanti,pcardoso@yahoo.com.br,Quadra Enrico Costa,Primeiro De Maio,Rezende da Mata,MG,62002147,F0098
C16770,1982-02-18,82953476083,Enzo Castro,maria-fernanda19@novaes.org,Núcleo Rezende,Centro,Barros do Campo,DF,90934355,F0018
C16771,1988-08-28,39617285002,Ana Beatriz Souza,igomes@fernandes.com,Via Vinicius da Cunha,Vila São Paulo,Sales,SP,93530808,F0004
C16772,1986-11-10,51082347671,Sra. Mariana Porto,wferreira@yahoo.com.br,Sítio Henrique Moura,Barreiro,da Mota do Galho,CE,75434696,F0039
C16773,1973-12-24,76102498313,Dra. Sophie Silva,rodrigobarbosa@da.org,Vila da Costa,Vila Sesc,Campos Alegre,BA,05257334,F0018
C16774,1994-05-12,89241375060,Isis Martins,juanoliveira@ferreira.net,Parque Peixoto,Jonas Veiga,Sales,BA,94726546,F0078
C16775,1999-03-14,35649018251,Enrico da Mata,ana-luizavieira@costa.br,Passarela Anthony Rocha,Teixeira Dias,Araújo,CE,43919301,F0049
C16776,1961-11-05,36798105203,Felipe Ribeiro,faragao@hotmail.com,Praia Mariana Rodrigues,Santa Helena,Dias Verde,CE,24390810,F0017
C16777,1979-08-26,36208194750,Sr. Henrique Oliveira,luiz-gustavo30@rodrigues.br,Recanto de Araújo,Marçola,Costa,BA,77882762,F0053
C16778,1994-01-02,72950684300,Alícia da Rocha,costaagatha@uol.com.br,Pátio Sabrina da Luz,Vila Do Pombal,Rodrigues,RS,12102907,F0051
C16779,1985-01-29,65879204383,Isabella Rezende,maraujo@yahoo.com.br,Vila de Peixoto,Vila Copacabana,Castro do Oeste,DF,38564166,F0078
C16780,2003-07-06,61503489701,Vitor Gabriel da Cruz,barbosamarcelo@almeida.br,Sítio de Araújo,Novo Tupi,Pinto,BA,90701340,F0087
C16781,1986-08-05,65943807101,Danilo Costa,da-cruzhelena@gmail.com,Favela de Rezende,Cabana Do Pai Tomás,Ferreira do Sul,PE,22297044,F0083
C16782,1979-06-26,87360249104,Rodrigo Pinto,jesuscaua@hotmail.com,Avenida de Costela,Colégio Batista,Novaes Grande,RJ,67671613,F0007
C16783,1983-08-30,02364987547,Emanuelly Santos,ana-juliasilveira@hotmail.com,Lago Erick Pires,Vila Esplanada,Martins,RJ,06177595,F0072
C16784,1993-11-13,91482375664,Nathan Rodrigues,sarahfogaca@viana.br,Núcleo Luana Correia,Vila Batik,Carvalho de Minas,RJ,54114925,F0089
C16785,1989-09-05,47329581682,Luiz Felipe Costela,xaragao@ig.com.br,Quadra de da Costa,Vila Nossa Senhora Do Rosário,Moraes,DF,18459663,F0076
C16786,1993-01-09,95230467134,Felipe Caldeira,piresvicente@barros.br,Largo Martins,Flavio De Oliveira,Nascimento Grande,RS,21201415,F0045
C16787,2007-02-25,32480591689,Davi Lucas Mendes,joao16@oliveira.br,Alameda Gabriel Ferreira,Santa Isabel,Lima de Pereira,RJ,02281969,F0081
C16788,1961-04-23,21607438950,Brenda Jesus,hjesus@farias.com,Feira André Barros,Vila Das Oliveiras,Nunes do Norte,CE,12240369,F0093
C16789,2003-10-19,64071958375,Thiago Novaes,unovaes@uol.com.br,Chácara de Rodrigues,Mangueiras,Barros do Oeste,BA,25682457,F0092
C16790,1960-11-17,53891762003,Pietro da Rosa,melissa72@campos.com,Recanto de Araújo,Baleia,Lima das Pedras,SC,17242268,F0065
C16791,1981-07-04,68745920338,Stella Moura,oliviateixeira@barros.br,Residencial Camila Pinto,Teixeira Dias,Silva,RS,43695712,F0071
C16792,1963-03-25,71582093695,Fernando Pereira,daniela91@uol.com.br,Favela Isis Rezende,Pousada Santo Antonio,Viana,BA,56352139,F0007
C16793,1984-08-31,09185263451,Bryan Peixoto,costelabreno@aragao.com,Quadra Araújo,Vila Das Oliveiras,Silva da Serra,RJ,25790279,F0012
C16794,1954-05-15,78623154991,Enzo Gabriel Azevedo,peixotojoao@hotmail.com,Viela de Araújo,Oeste,Lima,SC,16105273,F0010
C16795,1972-01-15,10296357812,Bernardo Azevedo,oliveiraleticia@bol.com.br,Travessa de da Mota,Marieta 3ª Seção,da Cruz Verde,DF,44473204,F0061
C16796,2006-03-20,09264375180,Letícia Vieira,isabella68@ig.com.br,Travessa de da Costa,Chácara Leonina,Peixoto,SC,97341259,F0050
C16797,2001-01-24,91523078405,Arthur Fogaça,dda-cruz@costela.net,Vila de Viana,Vila Real 2ª Seção,Aragão,BA,06069393,F0032
C16798,1955-11-11,03218547644,Srta. Nicole da Mata,vitor-gabrielramos@gmail.com,Conjunto de Costela,São Tomaz,Teixeira de da Cruz,PR,59405472,F0052
C16799,1950-02-24,94701325643,Laura Porto,ycavalcanti@goncalves.net,Avenida Silveira,Cabana Do Pai Tomás,Nascimento de Moreira,RS,02679941,F0097
C16800,1985-10-10,26791840331,Bianca Alves,claracostela@yahoo.com.br,Quadra Rezende,Vila Tirol,Teixeira de da Luz,SP,57541612,F0017
C16801,1968-02-20,96243508765,Renan Araújo,santosbenicio@hotmail.com,Conjunto de da Mata,Frei Leopoldo,Barros da Prata,SC,52860110,F0027
C16802,1966-03-14,34912865737,Bianca da Rocha,da-cruzana@farias.br,Fazenda de Alves,Flamengo,Gonçalves da Praia,SC,22459476,F0053
C16803,1985-08-23,28451967094,Ana Sophia Gonçalves,sophie95@lima.org,Avenida Pietra Fogaça,Santa Branca,Caldeira,SP,36726029,F0072
C16804,1966-11-18,89102576449,Felipe Alves,maysa50@castro.com,Jardim de Novaes,Pedreira Padro Lopes,da Conceição,MG,82830995,F0053
C16805,1991-12-02,80645297194,Otávio Vieira,da-pazclara@gomes.net,Setor Emanuella Azevedo,Conjunto Paulo Vi,das Neves do Amparo,BA,96802626,F0096
C16806,1983-08-16,58129340615,Thomas Nunes,matheusda-mata@cunha.net,Viela Correia,Beira Linha,Cardoso,PR,08100825,F0096
C16807,1998-08-31,40589261711,Lorena Vieira,vianafelipe@bol.com.br,Recanto de Aragão,Granja Werneck,da Paz da Serra,SP,61193396,F0076
C16808,2002-06-20,07628534171,Carolina Pereira,cunhamiguel@das.br,Praça Luiz Miguel Cunha,Apolonia,Peixoto dos Dourados,PR,16853960,F0045
C16809,1951-09-16,60592347125,Mariana Costa,jnunes@uol.com.br,Largo de Pires,São Geraldo,Souza dos Dourados,PR,44899967,F0067
C16810,1953-03-25,62395087483,Dra. Isadora Duarte,silvaarthur@gmail.com,Loteamento Elisa Costela,Vila Inestan,Costela de Barbosa,PE,46555805,F0077
C16811,1987-03-02,46328019505,Larissa Jesus,davicorreia@dias.com,Recanto João da Rocha,Varzea Da Palma,Barros de da Paz,SC,12735747,F0032
C16812,1999-12-12,49708165301,Leandro Fogaça,das-nevescaua@sales.com,Ladeira Amanda Duarte,Ouro Preto,Jesus das Flores,CE,98280725,F0006
C16813,1960-04-24,46253019805,Sr. Pedro Henrique da Cruz,benjamin80@hotmail.com,Passarela de Nascimento,Liberdade,Souza,MG,82103701,F0059
C16814,1995-05-14,21963087496,Maria Fernanda Novaes,gustavodias@hotmail.com,Esplanada Gabriel Barbosa,Vila Dos Anjos,Azevedo dos Dourados,SP,38075307,F0092
C16815,1985-12-29,23071649878,Sabrina da Luz,limaluna@uol.com.br,Estação Lima,Cachoeirinha,Castro,RS,64451953,F0029
C16816,1952-05-05,86073492103,Levi Freitas,fernandada-costa@yahoo.com.br,Aeroporto Santos,Mariano De Abreu,Nunes,DF,27958168,F0099
C16817,1992-12-02,70923846565,Srta. Juliana Vieira,csilva@correia.com,Trecho da Paz,Baleia,Sales Alegre,PE,34830998,F0042
C16818,1960-09-11,83124759664,Alana Teixeira,mramos@alves.com,Trecho de Sales,Maria Helena,Pinto,RS,88099817,F0014
C16819,1987-10-28,96857340200,Dra. Letícia Caldeira,paulo19@rodrigues.net,Setor Vitória Moreira,Vila Primeiro De Maio,Moraes,DF,89611999,F0034
C16820,1963-10-03,75380491693,Paulo Ramos,wsouza@sales.com,Distrito Nascimento,Vila Maloca,Silveira,MG,50712012,F0032
C16821,1989-03-15,61097832422,Dra. Julia Rezende,pedro-henriquepeixoto@da.com,Avenida de Fogaça,Vila Suzana Primeira Seção,Vieira da Prata,CE,56603955,F0018
C16822,1958-02-28,13509724879,Bryan Costela,antonio42@oliveira.org,Distrito Correia,Bairro Das Indústrias Ii,Barros da Praia,CE,83068688,F0042
C16823,1987-03-12,75849036229,João Campos,anthony72@da.com,Alameda Nathan Nascimento,Aguas Claras,da Conceição de Freitas,MG,18993535,F0030
C16824,1996-02-22,12938064551,Evelyn Pereira,maria-sophia39@cunha.br,Estação Isabel da Mata,Vila Mantiqueira,Castro da Praia,DF,84458677,F0090
