num_conta,TipoConta,Saldo,DataAbertura
AC30479888,Conta Pagamento,2565.73,2021-06-06
AC41012808,Conta Corrente,1635.45,2021-03-26
AC20191465,Conta Corrente,7300.45,2022-07-17
AC58232879,Conta Corrente,5247.85,2023-12-22
AC12890031,Conta Corrente,18202.2,2023-12-24
AC20026469,Conta Pagamento,11424.19,2023-01-09
AC25716759,Conta Pagamento,7140.76,2022-05-26
AC42759492,Conta PJ,6149.38,2022-06-27
AC41878395,Conta Corrente,9465.12,2023-02-27
AC44940409,Conta Corrente,1883.24,2023-04-06
AC26369170,Conta Pagamento,2033.95,2021-09-23
AC36572803,Conta Corrente,7944.42,2022-12-06
AC84728991,Conta Digital,1497.45,2021-03-20
AC20675455,Conta Pagamento,3608.56,2023-10-28
AC62312563,Conta Corrente,8825.02,2022-09-12
AC99158827,Conta Corrente,7978.2,2023-06-07
AC12739464,Conta Corrente,3581.07,2022-09-27
AC59593429,Conta Pagamento,7752.79,2022-11-11
AC65010951,Conta Corrente,7223.71,2022-12-17
AC69060101,Conta Corrente,6974.15,2022-09-05
AC45657523,Conta Pagamento,2504.47,2022-04-27
AC24165746,Conta Pagamento,2042.49,2021-05-13
AC79619087,Conta Corrente,6595.94,2022-06-09
AC23509259,Conta Corrente,6626.97,2023-11-03
AC25013730,Conta Pagamento,9339.25,2023-08-02
AC53473026,Conta Corrente,7741.19,2022-09-21
AC31853037,Conta Corrente,3515.94,2022-10-21
AC51747095,Conta Corrente,1515.2,2022-05-08
AC40279459,Conta PJ,2554.33,2023-02-04
AC18324011,Conta Pagamento,1717.17,2021-04-08
AC59653789,Conta Pagamento,6194.42,2022-01-06
AC66715975,Conta Digital,541.09,2022-07-21
AC43718437,Conta Corrente,6919.56,2022-06-20
AC37270142,Conta PJ,2607.12,2021-02-08
AC10875533,Conta Pagamento,8597.59,2022-04-01
AC54634643,Conta PJ,4790.49,2022-05-25
AC98269896,Conta Digital,437.71,2021-09-11
AC61105193,Conta PJ,3507.56,2023-06-19
AC63683360,Conta Corrente,189.41,2021-01-08
AC99551645,Conta PJ,2097.38,2021-09-26
AC38402197,Conta Digital,2569.49,2021-04-01
AC13208764,Conta Corrente,8522.76,2023-01-03
AC75048339,Conta Pagamento,1380.54,2022-04-26
AC31372128,Conta Digital,2372.06,2021-07-01
AC75723684,Conta Pagamento,8842.1,2022-10-27
AC70165524,Conta Digital,6871.81,2022-07-10
AC13680595,Conta Pagamento,8481.06,2022-09-27
AC77240049,Conta Digital,1669.78,2022-12-27
AC40158659,Conta Corrente,4156.65,2022-05-21
AC71551643,Conta Corrente,7462.25,2022-10-19
AC82247170,Conta Digital,18860.57,2023-05-01
AC43686756,Conta Digital,810.9,2021-03-11
AC69108202,Conta Corrente,520.69,2021-06-16
AC13212713,Conta Pagamento,2647.25,2021-01-06
AC54257978,Conta Corrente,8015.55,2022-01-12
AC72164035,Conta Pagamento,2441.25,2021-07-06
AC89198529,Conta PJ,4312.71,2023-10-27
AC27928455,Conta Corrente,4400.37,2022-06-18
AC26150288,Conta Corrente,9698.44,2022-03-15
AC37290706,Conta Corrente,9147.61,2022-07-21
AC73524681,Conta Corrente,11805.57,2023-10-04
AC77597164,Conta Digital,6354.09,2022-05-05
AC85621378,Conta Corrente,7476.61,2022-11-20
AC40518965,Conta Corrente,769.61,2021-12-10
AC95389972,Conta Corrente,301.83,2021-11-10
AC88513491,Conta Digital,1809.13,2022-07-18
AC71383153,Conta PJ,1158.75,2022-06-05
AC24844610,Conta Corrente,7381.9,2023-04-21
AC37863748,Conta Corrente,5973.48,2022-06-09
AC78913979,Conta Pagamento,3752.02,2022-04-10
AC65890692,Conta Corrente,8397.13,2023-09-26
AC30632624,Conta Pagamento,2543.06,2021-05-25
AC63115089,Conta Corrente,2799.7,2021-05-04
AC91889113,Conta Corrente,92.15,2021-12-15
AC35540086,Conta Pagamento,5905.08,2023-09-03
AC35387974,Conta Corrente,7027.18,2023-12-22
AC30638831,Conta Pagamento,1033.13,2022-01-27
AC28766434,Conta Pagamento,9289.81,2022-08-18
AC32333151,Conta Digital,9445.18,2022-03-19
AC87789473,Conta Digital,2992.61,2021-10-10
AC12798558,Conta Digital,5232.54,2022-09-27
AC65605416,Conta Digital,2142.37,2022-02-21
AC44450427,Conta Corrente,869.67,2021-04-28
AC64164042,Conta Digital,623.43,2021-07-04
AC58504498,Conta Pagamento,1110.68,2021-06-03
AC67205999,Conta Pagamento,4653.14,2023-09-01
AC19659142,Conta Digital,2890.81,2022-08-07
AC39294213,Conta PJ,501.73,2021-08-22
AC23633553,Conta Corrente,1818.38,2022-01-28
AC63970669,Conta Corrente,6977.58,2023-04-04
AC93203033,Conta Corrente,2339.51,2021-12-14
AC97327203,Conta Corrente,8587.11,2022-02-05
AC25087905,Conta Digital,1225.99,2021-03-23
AC80465751,Conta Pagamento,9982.46,2022-08-24
AC96533665,Conta Corrente,1487.94,2022-07-07
AC97896904,Conta Corrente,5573.71,2022-07-28
AC59059736,Conta Pagamento,10801.37,2023-08-19
AC26697899,Conta Corrente,6072.18,2022-01-21
AC44319697,Conta Pagamento,10085.82,2023-04-02
AC89504932,Conta Corrente,8653.62,2023-07-08
AC60006151,Conta Corrente,876.47,2022-05-11
AC83363770,Conta Pagamento,4757.1,2022-05-10
AC87634365,Conta Digital,2788.66,2021-01-20
AC78674133,Conta Corrente,3552.75,2022-02-19
AC48103996,Conta Pagamento,7477.37,2022-02-16
AC76574878,Conta Pagamento,2042.81,2022-01-24
AC10546392,Conta Pagamento,8710.03,2022-02-22
AC81131011,Conta Pagamento,4696.45,2022-01-10
AC45620545,Conta Corrente,18364.15,2023-04-11
AC87657873,Conta Corrente,7658.42,2022-04-01
AC72577936,Conta Pagamento,6437.5,2022-06-08
AC44161687,Conta PJ,1555.18,2021-08-18
AC75779850,Conta Pagamento,9488.08,2022-04-19
AC72398757,Conta Corrente,3487.03,2022-12-01
AC79560954,Conta Corrente,1205.14,2022-07-08
AC43945462,Conta Digital,6414.59,2022-11-13
AC15928064,Conta Corrente,342.72,2021-09-06
AC37603941,Conta Pagamento,7434.18,2022-07-01
AC89298897,Conta Digital,3241.97,2022-12-23
AC86226678,Conta Digital,6472.48,2023-04-24
AC42054064,Conta Corrente,8176.31,2022-01-04
AC93452249,Conta Corrente,14747.56,2023-10-13
AC48593915,Conta Corrente,2256.12,2021-02-19
AC64504490,Conta Corrente,2554.54,2021-08-25
AC55971450,Conta Corrente,6030.73,2022-10-15
AC42657915,Conta Pagamento,1584.93,2022-10-04
AC20179888,Conta Digital,7926.76,2022-04-10
AC71349279,Conta PJ,1042.49,2021-11-25
AC48510136,Conta PJ,10926.77,2023-10-06
AC32131221,Conta Digital,6072.05,2022-07-28
AC71483253,Conta Corrente,1203.29,2023-04-18
AC87370648,Conta Pagamento,761.18,2021-12-15
AC15582977,Conta Corrente,8865.72,2022-02-25
AC16749445,Conta Pagamento,1983.25,2022-10-13
AC84983013,Conta Corrente,9639.85,2022-06-24
AC15405406,Conta Digital,6669.71,2022-05-11
AC56952850,Conta Corrente,7703.66,2022-12-02
AC10971412,Conta Digital,742.46,2022-02-04
AC44031955,Conta Pagamento,6369.09,2022-10-16
AC79353128,Conta Digital,8619.42,2022-04-01
AC80476691,Conta Pagamento,2805.18,2022-06-23
AC37684782,Conta Corrente,19814.94,2023-07-17
AC69330981,Conta PJ,2570.62,2023-01-11
AC53571961,Conta Corrente,11505.5,2023-04-18
AC89555661,Conta Corrente,4435.91,2023-11-14
AC43279154,Conta Corrente,17703.93,2023-03-20
AC65271411,Conta Corrente,6342.71,2022-05-02
AC77600033,Conta PJ,9278.23,2023-12-15
AC23291660,Conta Corrente,8422.66,2022-02-08
AC51548833,Conta Pagamento,2566.23,2022-09-25
AC61401438,Conta Corrente,7832.08,2022-11-09
AC41051587,Conta Pagamento,6543.45,2022-05-02
AC16475862,Conta Corrente,1175.73,2021-07-12
AC21506207,Conta Digital,1115.36,2021-02-26
AC78977655,Conta PJ,6436.63,2022-10-15
AC95058123,Conta Digital,879.85,2021-02-07
AC45991319,Conta Pagamento,1897.06,2021-11-25
AC39040422,Conta Corrente,6243.43,2022-01-23
AC38704517,Conta Digital,809.07,2021-05-03
AC96311276,Conta Corrente,5983.35,2022-03-22
AC86121003,Conta Corrente,2770.83,2021-11-04
AC16118378,Conta Corrente,1506.49,2021-12-13
AC95593625,Conta Pagamento,14790.6,2023-01-23
AC15931265,Conta PJ,500.47,2022-02-12
AC30791925,Conta Pagamento,1522.95,2021-07-10
AC23264589,Conta Corrente,4219.8,2023-09-23
AC95296292,Conta Corrente,1714.2,2022-10-21
AC96528337,Conta Digital,1290.9,2022-11-26
AC21748628,Conta Corrente,2064.79,2021-01-07
AC52581501,Conta Pagamento,3700.12,2023-05-04
AC17839208,Conta Pagamento,6284.78,2022-07-03
AC26204161,Conta Pagamento,5447.57,2022-12-15
AC17190131,Conta Digital,4237.1,2023-12-24
AC83026949,Conta Digital,3788.62,2022-09-17
AC31871914,Conta Digital,15896.02,2023-10-28
AC33550136,Conta Pagamento,13939.1,2023-09-21
AC63090362,Conta PJ,3100.18,2022-10-03
AC87594189,Conta Pagamento,1565.32,2021-02-22
AC12867810,Conta Pagamento,5025.66,2023-02-21
AC36322907,Conta Corrente,2103.02,2021-11-09
AC80421601,Conta Corrente,1287.21,2021-05-16
AC41738900,Conta Corrente,8658.19,2022-08-22
AC33554631,Conta Pagamento,2622.44,2023-11-07
AC32343021,Conta Corrente,7679.53,2022-06-24
AC73064733,Conta Corrente,879.51,2022-04-01
AC72903540,Conta Corrente,3800.99,2022-12-20
AC38892796,Conta PJ,6039.3,2023-04-18
AC49847692,Conta Corrente,5435.99,2023-08-21
AC14780254,Conta Pagamento,3187.05,2022-09-17
AC17980402,Conta Corrente,1522.5,2021-08-06
AC82494838,Conta Pagamento,14361.17,2023-04-09
AC87343668,Conta Pagamento,1539.36,2021-02-06
AC14805601,Conta Corrente,11486.7,2023-01-05
AC61346006,Conta Pagamento,8295.48,2022-07-17
AC78384001,Conta Corrente,18484.65,2023-12-11
AC83426956,Conta Digital,2047.73,2021-06-23
AC16331827,Conta Corrente,2390.01,2022-11-21
AC63586193,Conta Corrente,16369.17,2023-02-10
AC18900430,Conta Pagamento,19374.7,2023-03-22
AC35286784,Conta Corrente,13416.17,2023-03-16
AC75687920,Conta Corrente,1683.02,2021-01-24
AC23563121,Conta Pagamento,10463.6,2023-10-26
AC93720673,Conta Digital,8734.59,2022-01-17
AC94590329,Conta Pagamento,2732.03,2021-03-28
AC85238190,Conta Pagamento,874.64,2022-07-10
AC55360620,Conta Corrente,1515.06,2021-04-27
AC18861334,Conta Pagamento,8281.98,2023-07-12
AC28170128,Conta Corrente,128.94,2021-03-02
AC42145164,Conta Corrente,2308.36,2021-09-25
AC59508881,Conta Pagamento,2963.44,2021-01-09
AC40316695,Conta Corrente,6722.31,2022-05-20
AC55067558,Conta PJ,1291.66,2021-10-10
AC38202064,Conta Pagamento,7854.23,2022-10-19
AC69302559,Conta Corrente,3850.72,2022-01-02
AC12478422,Conta Corrente,6012.57,2023-12-08
AC65082206,Conta Corrente,1791.46,2022-04-14
AC22043690,Conta Pagamento,14232.29,2023-09-04
AC11511746,Conta Corrente,2218.68,2021-10-25
AC59241828,Conta Corrente,9311.29,2022-10-03
AC50781199,Conta Corrente,14523.33,2023-04-19
AC28183428,Conta Corrente,2836.08,2022-11-06
AC42043860,Conta Pagamento,2525.86,2021-03-04
AC21350309,Conta Pagamento,11252.78,2023-07-27
AC69299524,Conta Pagamento,986.22,2021-04-25
AC69512991,Conta Corrente,7922.86,2022-08-12
AC39199931,Conta PJ,9223.0,2022-04-22
AC89386084,Conta Digital,7360.22,2023-05-17
AC63256580,Conta Corrente,1573.46,2022-01-10
AC61538207,Conta Corrente,15853.82,2023-10-14
AC49947244,Conta Pagamento,19728.64,2023-05-25
AC83156069,Conta Corrente,2267.42,2021-09-13
AC59961683,Conta PJ,2203.18,2021-05-09
AC73607783,Conta Pagamento,15707.94,2023-06-06
AC59026279,Conta Pagamento,1650.07,2021-05-16
AC18064733,Conta Corrente,5167.9,2023-06-19
AC84059451,Conta Corrente,4576.91,2022-12-13
AC78187048,Conta Digital,4584.56,2022-08-12
AC15434789,Conta Pagamento,5801.78,2022-07-05
AC57441523,Conta Corrente,675.65,2022-12-04
AC29697395,Conta Pagamento,1272.4,2021-09-24
AC52438390,Conta Corrente,5273.43,2022-12-08
AC67225575,Conta Pagamento,16728.48,2023-06-26
AC53613913,Conta Corrente,2968.6,2021-05-22
AC28880563,Conta PJ,2611.89,2023-06-21
AC10573710,Conta Corrente,6859.92,2022-07-02
AC16484848,Conta PJ,4533.39,2022-09-01
AC36826850,Conta Corrente,18422.33,2023-01-24
AC98421622,Conta Pagamento,6189.29,2022-11-20
AC43457830,Conta Pagamento,8010.69,2022-11-12
AC34788007,Conta Digital,4264.86,2022-06-20
AC10318988,Conta Corrente,2202.27,2022-10-17
AC50988978,Conta Corrente,4515.84,2023-05-15
AC38978619,Conta Digital,1407.21,2022-08-19
AC14486952,Conta Digital,6386.88,2023-07-05
AC93114462,Conta Corrente,7839.96,2022-01-09
AC61594022,Conta Digital,4604.68,2022-02-03
AC15352730,Conta PJ,1542.57,2022-05-14
AC24602573,Conta Digital,8922.92,2023-07-21
AC14663861,Conta Digital,399.24,2021-09-16
AC30892300,Conta Digital,1618.18,2021-01-20
AC83328360,Conta Digital,545.46,2021-01-21
AC41974924,Conta Pagamento,7175.04,2023-01-14
AC62321918,Conta Corrente,15180.58,2023-03-04
AC43308392,Conta Pagamento,6470.74,2022-05-07
AC49322763,Conta Pagamento,15467.96,2023-08-16
AC81916189,Conta Corrente,15443.58,2023-03-12
AC12138524,Conta Corrente,2515.37,2022-12-07
AC25205265,Conta Pagamento,2731.71,2021-06-15
AC81997727,Conta Digital,5742.55,2022-07-26
AC12895790,Conta Corrente,4579.43,2022-10-04
AC21851276,Conta Corrente,2100.63,2021-02-22
AC52440692,Conta Corrente,7568.91,2022-12-28
AC68964057,Conta Digital,1932.15,2021-07-25
AC36395631,Conta Corrente,16933.87,2023-02-04
AC52396988,Conta Pagamento,5789.09,2022-01-04
AC49815294,Conta Pagamento,838.79,2022-04-10
AC93730965,Conta Corrente,5720.27,2022-04-26
AC24689473,Conta PJ,2308.93,2021-02-04
AC44506505,Conta Pagamento,88.66,2021-11-01
AC92154905,Conta Pagamento,2631.19,2022-12-11
AC71068857,Conta Pagamento,1203.8,2021-07-15
AC92724538,Conta Corrente,7819.2,2022-11-24
AC82897978,Conta Digital,5949.43,2023-09-25
AC19764118,Conta Corrente,5965.72,2022-03-22
AC64695461,Conta Corrente,13581.59,2023-07-13
AC44750256,Conta Corrente,7081.52,2023-09-01
AC74244599,Conta Corrente,2320.7,2023-05-22
AC30425133,Conta Digital,2604.84,2022-10-07
AC42173271,Conta Digital,1900.21,2021-11-01
AC95483195,Conta PJ,8147.56,2022-09-16
AC61083024,Conta Corrente,319.66,2021-01-27
AC33190246,Conta Pagamento,4080.28,2023-04-20
AC68049761,Conta PJ,2457.79,2022-02-14
AC55741176,Conta Digital,1852.91,2022-06-19
AC90748021,Conta Pagamento,471.38,2021-05-26
AC11714078,Conta Pagamento,1184.03,2022-02-22
AC48548940,Conta Pagamento,9123.43,2022-04-01
AC13722423,Conta Corrente,4890.01,2022-03-27
AC40645034,Conta Corrente,4360.45,2022-02-05
AC56243273,Conta Corrente,2953.15,2022-08-13
AC12124939,Conta Pagamento,2638.94,2021-08-23
AC37838497,Conta Corrente,899.63,2022-06-18
AC11081430,Conta Pagamento,1115.51,2021-04-11
AC64885515,Conta Digital,3730.31,2022-03-15
AC20075406,Conta Corrente,8489.69,2022-01-04
AC88751281,Conta Corrente,6238.45,2022-04-07
AC52229867,Conta Pagamento,15600.6,2023-05-02
AC11874847,Conta Pagamento,16045.23,2023-04-22
AC32668761,Conta Pagamento,3233.45,2023-07-04
AC14805047,Conta Corrente,2303.28,2023-02-25
AC82158948,Conta PJ,9874.7,2022-05-12
AC55179987,Conta Pagamento,6849.22,2022-02-17
AC63678452,Conta Pagamento,16889.78,2023-05-21
AC84981731,Conta Pagamento,18892.99,2023-08-26
AC74242948,Conta Pagamento,2646.87,2021-12-18
AC73408464,Conta Digital,2094.62,2021-05-27
AC89226076,Conta Pagamento,7830.64,2022-12-18
AC79246802,Conta Corrente,3430.25,2023-11-15
AC32939623,Conta Digital,6363.73,2022-07-01
AC85555339,Conta Digital,3661.78,2022-02-11
AC90828392,Conta Corrente,1547.99,2021-05-27
AC97677626,Conta Pagamento,15851.01,2023-05-02
AC20944448,Conta Digital,3283.56,2023-02-27
AC55751397,Conta PJ,1378.67,2022-08-11
AC57485085,Conta Corrente,4068.43,2022-03-03
AC67873472,Conta Pagamento,5752.58,2023-07-18
AC52280509,Conta PJ,1144.3,2022-07-07
AC41026470,Conta Corrente,15595.01,2023-04-24
AC93208817,Conta Corrente,3295.35,2022-09-15
AC21166920,Conta Pagamento,2007.74,2022-06-25
AC23851548,Conta PJ,3284.23,2022-02-19
AC35735584,Conta Pagamento,9691.16,2022-04-10
AC28795828,Conta Digital,4046.16,2023-01-02
AC69931841,Conta Corrente,2550.38,2023-11-18
AC76853167,Conta Pagamento,533.88,2021-06-02
AC79349360,Conta Digital,2003.35,2021-05-12
AC44084740,Conta Digital,12575.72,2023-06-18
AC27048704,Conta Pagamento,3715.61,2022-06-08
AC91646700,Conta Pagamento,13284.94,2023-09-05
AC39516561,Conta Pagamento,6433.71,2023-12-11
AC27261662,Conta Corrente,10446.87,2023-03-24
AC38797820,Conta Corrente,4202.23,2022-02-05
AC32034832,Conta Corrente,8972.62,2022-10-04
AC50693821,Conta Corrente,9470.11,2023-12-11
AC31808264,Conta Pagamento,3066.73,2022-08-21
AC25866899,Conta Pagamento,14760.73,2023-01-06
AC51920861,Conta Digital,7057.58,2023-05-20
AC75076592,Conta PJ,1344.2,2021-07-12
AC58472662,Conta Corrente,2009.41,2022-07-15
AC89918331,Conta Corrente,1351.78,2021-06-03
AC99008575,Conta Corrente,3389.3,2022-01-03
AC98105085,Conta Pagamento,3513.02,2023-02-16
AC70206030,Conta Corrente,5201.65,2022-07-22
AC62053737,Conta Digital,2609.55,2023-02-26
AC47605539,Conta Digital,2667.66,2022-06-06
AC92004299,Conta Digital,18433.62,2023-04-12
AC58858299,Conta Pagamento,430.59,2021-09-27
AC38318901,Conta Corrente,15855.32,2023-09-04
AC70299116,Conta Corrente,6266.96,2022-11-28
AC49156521,Conta Pagamento,9538.83,2022-10-03
AC98543657,Conta Pagamento,2938.98,2022-01-09
AC54860194,Conta Corrente,16564.56,2023-02-25
AC29664156,Conta Pagamento,1674.18,2022-09-26
AC74700217,Conta Pagamento,1422.62,2021-04-15
AC18248386,Conta Corrente,5099.56,2022-11-09
AC58298297,Conta Pagamento,181.69,2021-06-27
AC51161999,Conta Corrente,9430.29,2022-02-25
AC72004741,Conta Corrente,743.5,2021-02-03
AC33063089,Conta Corrente,9067.23,2022-05-01
AC38201846,Conta PJ,5430.36,2022-06-07
AC50484125,Conta Pagamento,4446.45,2022-09-20
AC46996487,Conta Pagamento,17138.72,2023-11-10
AC25158647,Conta Pagamento,4178.33,2022-09-11
AC77756210,Conta Pagamento,1567.18,2021-12-17
AC76385697,Conta PJ,4284.35,2022-04-06
AC14623364,Conta Pagamento,8853.26,2022-09-04
AC14731113,Conta Digital,1702.27,2021-04-12
AC69394583,Conta Pagamento,6340.18,2022-02-10
AC15292468,Conta Corrente,1720.6,2022-09-05
AC70398177,Conta Corrente,3180.49,2022-11-27
AC55761719,Conta Corrente,11494.36,2023-06-16
AC86572454,Conta Digital,1169.54,2023-05-26
AC74734233,Conta Corrente,2180.39,2023-07-13
AC11930356,Conta Corrente,15227.2,2023-03-28
AC51771868,Conta PJ,4637.65,2023-09-25
AC20501251,Conta Pagamento,91.91,2021-07-26
AC90781737,Conta Pagamento,7696.82,2022-11-27
AC24822004,Conta Digital,11356.09,2023-03-25
AC46459377,Conta Corrente,4492.78,2022-01-01
AC90944072,Conta Pagamento,8617.28,2023-04-27
AC52199280,Conta Corrente,600.27,2022-02-22
AC90434773,Conta Corrente,3959.96,2022-12-17
AC23764569,Conta Pagamento,717.94,2021-09-18
AC18385948,Conta Corrente,6181.37,2022-05-12
AC50498607,Conta PJ,1480.19,2021-04-22
AC36904693,Conta PJ,3591.71,2022-10-12
AC45629684,Conta Pagamento,12523.92,2023-05-08
AC39685845,Conta Pagamento,1506.99,2021-06-21
AC51636500,Conta Corrente,2680.18,2021-02-05
AC18883304,Conta Pagamento,14257.42,2023-09-05
AC55747787,Conta Digital,605.17,2022-03-22
AC93333698,Conta PJ,5516.6,2023-09-18
AC87249878,Conta PJ,1851.23,2021-05-02
AC18348291,Conta Pagamento,184.78,2021-11-26
AC29246243,Conta Pagamento,788.7,2022-02-11
AC49114143,Conta Digital,12749.37,2023-04-06
AC80733406,Conta Corrente,12936.84,2023-05-08
AC50328402,Conta Corrente,2520.8,2022-08-22
AC38884395,Conta Corrente,1665.19,2023-08-20
AC36324567,Conta Corrente,2028.09,2022-04-24
AC85214537,Conta PJ,9173.99,2022-05-26
AC74161093,Conta Pagamento,296.97,2021-11-05
AC87109217,Conta Pagamento,9997.67,2022-09-26
AC57405611,Conta Corrente,3538.31,2022-10-21
AC37841908,Conta Corrente,11089.71,2023-12-21
AC39580880,Conta Corrente,5394.32,2022-11-11
AC96355358,Conta Pagamento,2743.12,2022-10-20
AC12261450,Conta PJ,8673.16,2022-10-22
AC69683610,Conta Pagamento,5393.79,2022-06-06
AC33637762,Conta Corrente,15058.94,2023-08-12
AC91114968,Conta Digital,359.93,2021-08-05
AC14682738,Conta Corrente,7823.21,2022-03-11
AC18510607,Conta Pagamento,1879.45,2021-06-20
AC74135470,Conta Corrente,77.12,2021-12-15
AC86043096,Conta Digital,2341.6,2021-04-01
AC65013875,Conta Corrente,4549.84,2022-08-18
AC94122124,Conta Corrente,890.93,2022-06-23
AC97807028,Conta Pagamento,6206.15,2022-12-26
AC22518891,Conta Corrente,1465.51,2021-04-10
AC84816740,Conta Digital,3848.47,2023-05-17
AC20506481,Conta Corrente,6437.8,2022-11-16
AC90325837,Conta Pagamento,7505.11,2022-11-10
AC74264733,Conta Corrente,8336.77,2022-12-27
AC95948361,Conta Corrente,8212.56,2022-07-07
AC46819486,Conta Corrente,1139.63,2021-01-27
AC39085119,Conta Pagamento,6878.31,2023-05-06
AC15357646,Conta Corrente,4326.3,2022-08-02
AC84321339,Conta Pagamento,4375.85,2023-09-13
AC83086051,Conta Corrente,1849.74,2021-01-07
AC40574631,Conta PJ,5467.9,2022-11-17
AC96939213,Conta Pagamento,7603.92,2022-10-17
AC45304292,Conta Pagamento,11563.07,2023-03-10
AC87680395,Conta Corrente,7644.81,2022-01-22
AC10368458,Conta Corrente,655.26,2021-01-09
AC56446391,Conta PJ,1805.85,2022-11-11
AC60444491,Conta Corrente,1857.28,2022-05-25
AC41235442,Conta Pagamento,3097.46,2023-02-07
AC51738452,Conta Corrente,1197.88,2021-07-16
AC31056563,Conta Pagamento,15010.57,2023-08-24
AC79505316,Conta Pagamento,9198.43,2022-04-22
AC31666657,Conta Corrente,4508.08,2022-06-21
AC80829825,Conta Pagamento,12865.54,2023-11-06
AC73072990,Conta Corrente,358.77,2021-03-13
AC67318805,Conta Pagamento,13499.84,2023-10-07
AC47725819,Conta Corrente,2183.26,2021-08-16
AC10192810,Conta Corrente,2090.23,2022-06-10
AC16712318,Conta Corrente,6292.55,2023-02-07
AC55384146,Conta Corrente,82.99,2021-09-18
AC51132253,Conta Corrente,10903.45,2023-04-09
AC27262809,Conta Pagamento,2600.06,2022-11-28
AC72363833,Conta Corrente,19700.23,2023-05-04
AC49068996,Conta Pagamento,1906.39,2021-01-05
AC39761074,Conta Corrente,16515.73,2023-06-04
AC17258889,Conta Pagamento,2291.73,2022-02-10
AC52026612,Conta Corrente,6199.64,2022-02-05
AC57393714,Conta Digital,6949.62,2022-01-15
AC92491676,Conta Digital,836.32,2021-06-26
AC18591455,Conta Corrente,1330.78,2021-03-07
AC79901319,Conta Pagamento,8248.07,2022-12-11
AC23619154,Conta Pagamento,9969.46,2022-09-27
AC23637180,Conta Pagamento,8987.81,2023-12-03
AC80432008,Conta Pagamento,8388.28,2022-11-01
